epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
45,6.601338708820032,"tensor(17.3379, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0558, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3026, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0323, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2731, device='cuda:0')","tensor(3.2010, device='cuda:0')","tensor(0.0597, device='cuda:0')"
46,6.447372972985926,"tensor(16.9758, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0187, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2797, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0300, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1497, device='cuda:0')","tensor(3.1550, device='cuda:0')","tensor(0.0513, device='cuda:0')"
47,6.44664290216234,"tensor(16.2931, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0115, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2810, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0301, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1532, device='cuda:0')","tensor(3.0171, device='cuda:0')","tensor(0.0543, device='cuda:0')"
48,6.618683527156309,"tensor(18.1503, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0102, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3154, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0317, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4006, device='cuda:0')","tensor(3.1382, device='cuda:0')","tensor(0.0588, device='cuda:0')"
49,6.300725163272798,"tensor(17.0769, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0091, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2522, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0304, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3707, device='cuda:0')","tensor(3.1310, device='cuda:0')","tensor(0.0512, device='cuda:0')"
50,6.303763274164505,"tensor(16.9667, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0087, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2532, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0288, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5246, device='cuda:0')","tensor(3.0773, device='cuda:0')","tensor(0.0558, device='cuda:0')"
51,6.542132722316608,"tensor(17.0924, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0060, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3009, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0315, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.0809, device='cuda:0')","tensor(3.1912, device='cuda:0')","tensor(0.0555, device='cuda:0')"
52,6.117224021991365,"tensor(17.5433, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0077, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2159, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0302, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4702, device='cuda:0')","tensor(3.2037, device='cuda:0')","tensor(0.0544, device='cuda:0')"
53,6.059389927327445,"tensor(17.7901, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0062, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2049, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0286, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1150, device='cuda:0')","tensor(3.1243, device='cuda:0')","tensor(0.0536, device='cuda:0')"
54,6.383808383640688,"tensor(17.4839, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0034, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2704, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0283, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6117, device='cuda:0')","tensor(3.1635, device='cuda:0')","tensor(0.0548, device='cuda:0')"
